,yelpid,name,image,url,latitude,longitude,address,phone,categories,transactions,rating,reviews
620,6hl-3am7eAicESqinxSsPA,Mai Thai Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/NAqH-RlXtQ7MvD-nvhJ_Qg/o.jpg,https://www.yelp.com/biz/mai-thai-restaurant-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,45.02498,-93.33079,"3839 Lakeland Ave N Minneapolis, MN 55422",(763) 533-1877,['Thai'],['delivery'],3.5,72
621,o1EuAOHFmkOGFVJnapZTbg,The Corner Bar,https://s3-media1.fl.yelpcdn.com/bphoto/eOQm5Nu8GvSE1nZM-tmoLQ/o.jpg,https://www.yelp.com/biz/the-corner-bar-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9727516,-93.2477264,"1501 Washington Ave S Minneapolis, MN 55454",(612) 339-4333,"['Bars', 'American (Traditional)']",['delivery'],3.5,53
622,BYa3MwTRhtbiKExAraIjCw,D.P. Dough Minneapolis,https://s3-media2.fl.yelpcdn.com/bphoto/y0olrfXI6W8xpJB_N-bpvg/o.jpg,https://www.yelp.com/biz/d-p-dough-minneapolis-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.97902,-93.23456,"1501 University Ave SE Ste 130 Minneapolis, MN 55414",(612) 353-4831,"['Pizza', 'Chicken Wings', 'Fast Food']","['pickup', 'delivery']",3.5,51
623,vEXSDRb32OQMieZB5q7eBw,Seven Steakhouse Sushi & Rooftop,https://s3-media4.fl.yelpcdn.com/bphoto/78RIyHC-HNqGN0oGE5RAsg/o.jpg,https://www.yelp.com/biz/seven-steakhouse-sushi-and-rooftop-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.97801,-93.27547,"700 Hennepin Ave Minneapolis, MN 55403",(612) 238-7770,"['Steakhouses', 'Bars', 'Sushi Bars']",[],3.0,137
624,FjrqgC4T_pL487lT4XRhag,The Bad Waitress,https://s3-media3.fl.yelpcdn.com/bphoto/clrF0x5dhMn2ujN2gE_PHA/o.jpg,https://www.yelp.com/biz/the-bad-waitress-minneapolis-3?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.99080353,-93.25122099,"700 Central Ave NE Minneapolis, MN 55414",(612) 354-7947,"['Diners', 'Coffee & Tea', 'Bars']",['delivery'],2.5,154
625,mbGV-04AhU3EtgdlBGhVyg,Dagwood's,https://s3-media2.fl.yelpcdn.com/bphoto/L5ddXE6Xxhu7Q6zyk7VH5Q/o.jpg,https://www.yelp.com/biz/dagwoods-minneapolis-20?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9804348,-93.2657382,"250 2nd Ave S Minneapolis, MN 55401",(612) 371-0687,"['Sandwiches', 'Salad', 'Italian']",['delivery'],4.0,22
626,-r9_F9m4a3Tb_XTkHQdphQ,Hot Indian Foods Truck,https://s3-media1.fl.yelpcdn.com/bphoto/96bKBZivygiazo6_OdjOhw/o.jpg,https://www.yelp.com/biz/hot-indian-foods-truck-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9778680106033,-93.2682610007324,"Minneapolis, MN 55402",,"['Food Trucks', 'Indian']",[],3.5,37
627,hPOU6JQoAIYU5Jl4l8sGYw,Hamdi Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/bKvQZ8f7ondMQ1A62wbZsg/o.jpg,https://www.yelp.com/biz/hamdi-restaurant-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.94862,-93.2619,"818 E Lake St Minneapolis, MN 55407",(612) 823-9660,"['Middle Eastern', 'Somali']",['delivery'],4.0,18
628,MY6cgdcuYVgegivXPyWiVQ,Uptown Tavern & Rooftop,https://s3-media2.fl.yelpcdn.com/bphoto/DfSrblm1vPkNbFkJHUQPNw/o.jpg,https://www.yelp.com/biz/uptown-tavern-and-rooftop-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.94941,-93.29739,"1400 Lagoon Ave Minneapolis, MN 55408",(612) 824-3333,"['Bars', 'American (Traditional)']",['delivery'],2.5,256
629,hDRbeM-qZZwMVOCPyzUn9Q,The Office Pub & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/28cUfpgEWET_iADrhfzsJA/o.jpg,https://www.yelp.com/biz/the-office-pub-and-grill-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9845585984813,-93.273138682413,"307 Washington Ave N Minneapolis, MN 55401",(612) 339-5081,"['Burgers', 'Beer, Wine & Spirits', 'Pubs']",['delivery'],4.0,30
631,17zcBBc9SQ2TUCbICbfRLA,El Primo,https://s3-media2.fl.yelpcdn.com/bphoto/84hGmlSKPBAibR3tvUG4rQ/o.jpg,https://www.yelp.com/biz/el-primo-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9364700317383,-93.254020690918,"Minneapolis, MN 55407",(612) 724-3774,['Mexican'],[],4.5,14
632,YYPjiS2iS4ZngKYCPXPbXw,Cocina del Barrio,https://s3-media2.fl.yelpcdn.com/bphoto/Y9x1vK3jcgV9YMOdBj5HTg/o.jpg,https://www.yelp.com/biz/cocina-del-barrio-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.874643,-93.227469,"7150 Humphrey Dr HT-2330 Minneapolis, MN 55450",(651) 356-8447,"['Mexican', 'Cocktail Bars', 'Breakfast & Brunch']",[],2.5,184
633,Khn0tS_qaJlQSfcvwMz_SA,Chipotle Mexican Grill,https://s3-media1.fl.yelpcdn.com/bphoto/QkAHAxF8FM2teiCXtfjnOA/o.jpg,https://www.yelp.com/biz/chipotle-mexican-grill-minneapolis-6?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9736484659689,-93.275380789734,"1040 Nicollet Mall Minneapolis, MN 55403",(612) 659-7955,"['Mexican', 'Fast Food']",[],3.5,49
634,-Vs3VkJKYp3pSpK2_dIHyw,Amos & Amos BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/P4fGtCgeVpjhOmT33o8MSQ/o.jpg,https://www.yelp.com/biz/amos-and-amos-bbq-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,45.04097,-93.25908,"4000 6th St NE Minneapolis, MN 55421",(763) 789-4336,"['Barbeque', 'Street Vendors', 'Southern']","['pickup', 'delivery']",4.0,34
635,VP7_OqfXyyA07M4UJXsuDw,Davanni's Pizza & Hot Hoagies,https://s3-media3.fl.yelpcdn.com/bphoto/s8obv-0OGqJFOJ4JQmNLVw/o.jpg,https://www.yelp.com/biz/davannis-pizza-and-hot-hoagies-minneapolis-16?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.974805,-93.281171,"1242 Hennepin Ave Minneapolis, MN 55403",(612) 338-0000,['Pizza'],['delivery'],3.5,49
636,I4mAWCZV5iNL1Rk9fuK9Rg,The Pourhouse,https://s3-media3.fl.yelpcdn.com/bphoto/UNEnrPTE7w3zREkQwMeR6Q/o.jpg,https://www.yelp.com/biz/the-pourhouse-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9795303,-93.2717285,"10 South 5th St Minneapolis, MN 55402",(612) 843-2555,"['American (New)', 'Music Venues', 'Sports Bars']",['delivery'],3.0,111
637,a978tcYvctKHy-kIAO5X-A,Naf Naf Grill,https://s3-media4.fl.yelpcdn.com/bphoto/a_CuAWaJX1Fbq2AcuO4iyw/o.jpg,https://www.yelp.com/biz/naf-naf-grill-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9735178798437,-93.2263078540564,"856 SE Washington Ave Minneapolis, MN 55414",(612) 246-3224,"['Middle Eastern', 'Salad', 'Falafel']","['pickup', 'delivery']",3.5,35
638,2p8yps_l-IhSH9Kn7juiBw,Great Wall Chinese Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/8Ol2WLg2t5MZ39pUQ2AP4g/o.jpg,https://www.yelp.com/biz/great-wall-chinese-restaurant-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9209702357238,-93.328650511027,"4515 France Ave S Minneapolis, MN 55410",(952) 927-4439,['Chinese'],"['pickup', 'delivery']",3.0,86
639,3hH_m33czHAAWyCoLsXaTg,Vina Vietnamese,https://s3-media4.fl.yelpcdn.com/bphoto/xr-xN0N1nrsIKgaKzznsfA/o.jpg,https://www.yelp.com/biz/vina-vietnamese-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.8868141174316,-93.2776870727539,"6401 Nicollet Ave Minneapolis, MN 55423",(612) 866-5034,['Vietnamese'],['delivery'],3.0,86
640,pFd2NI41wwj7_gkiNlFyeQ,Red's Savoy Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/Th9P1BDaNpa-ecliuanBlQ/o.jpg,https://www.yelp.com/biz/reds-savoy-pizza-minneapolis-4?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9885021180686,-93.257015,"18 University Ave NE Minneapolis, MN 55413",(612) 800-5056,"['Pizza', 'Italian', 'Chicken Wings']",[],4.0,26
641,ozv5l1vTvExoU0_XlbITxA,Adam's Gyros,https://s3-media1.fl.yelpcdn.com/bphoto/KaimMxxDXkc3aM9qH8d_7Q/o.jpg,https://www.yelp.com/biz/adams-gyros-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9773,-93.26954,"Minneapolis, MN 55402",(612) 963-6304,"['Food Trucks', 'Mediterranean', 'Greek']",[],4.5,11
642,BQvpnYJOnaKpBzDvGV_DVA,Patrick's Bakery & Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/TZTRWwu7umoD9wEIHgcgkA/o.jpg,https://www.yelp.com/biz/patricks-bakery-and-cafe-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.89408,-93.29018,"6010 Lyndale Ave S Minneapolis, MN 55419",(612) 861-9277,"['Breakfast & Brunch', 'Bakeries']",['delivery'],3.5,36
643,sZQpvBGrIPBM-_eWRVsHRg,Seward Community Co-op,https://s3-media4.fl.yelpcdn.com/bphoto/GHrW-wwik7TPyb3I5DfoFg/o.jpg,https://www.yelp.com/biz/seward-community-co-op-minneapolis-5?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9339485168457,-93.2718124389648,"317 E 38th St Friendship Store Minneapolis, MN 55409",(612) 230-5595,"['Grocery', 'Meat Shops', 'Breakfast & Brunch']",[],4.0,26
644,8XKUgiI_kR-V6bf6t9dc2Q,The Salad Bar,https://s3-media4.fl.yelpcdn.com/bphoto/R3w-cGVz4E1NtAa3mPL9Ug/o.jpg,https://www.yelp.com/biz/the-salad-bar-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.977656,-93.2732,"40 S 7th St Ste 109 Minneapolis, MN 55402",,"['Salad', 'Soup', 'Sandwiches']",[],3.5,43
645,UKSE4Axlcs1labHPkpWWvA,Cargo Food Authority,https://s3-media2.fl.yelpcdn.com/bphoto/Oep3-QfKQf66JwLyuO_3rA/o.jpg,https://www.yelp.com/biz/cargo-food-authority-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9796917826255,-93.2753775238037,"600 N 1st Ave Minneapolis, MN 55403",(612) 353-5772,"['Food Stands', 'Specialty Food']",[],4.0,23
646,CeUsGqy_TNWB2gDdwD-zTw,Hibachi Daruma,https://s3-media1.fl.yelpcdn.com/bphoto/sEH3HAcltheZVyZ6mZH49w/o.jpg,https://www.yelp.com/biz/hibachi-daruma-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.97474,-93.27266,"820 Marquette Ave Minneapolis, MN 55402",(612) 354-2250,"['Food Trucks', 'Japanese']",['delivery'],3.5,34
647,Xawpkbx359DhPJ0p1Bke1w,Andrea Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/_zbbT3xaCB2oPyTkj_zsIw/o.jpg,https://www.yelp.com/biz/andrea-pizza-minneapolis-3?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9765281677246,-93.2683868408203,"225 S 6th St Minneapolis, MN 55402",(612) 223-8474,"['Pizza', 'Italian']",['delivery'],4.5,14
648,omY7XU7hzv1t0MefmLrUyg,Big Louie's Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/ScsBdZve4umddZWxJwja0Q/o.jpg,https://www.yelp.com/biz/big-louies-bar-and-grill-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,45.048502128769,-93.357820656796,"5216 West Broadway Ave Minneapolis, MN 55429",(763) 533-2977,"['Barbeque', 'Sports Bars']",['delivery'],3.5,49
649,liGze8km38SvCi3WwCChew,Hop21,https://s3-media4.fl.yelpcdn.com/bphoto/H36KJpJPvcb3B9wcWzi6wg/o.jpg,https://www.yelp.com/biz/hop21-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.97838,-93.26121,"501 Washington Ave S Minneapolis, MN 55415",(612) 315-2964,"['Bars', 'Pizza', 'Sandwiches']",[],4.0,32
650,nJtp85Y7Lfob9gQsvnE2fg,Pineda Tacos Plus,https://s3-media1.fl.yelpcdn.com/bphoto/DmhW_wxbjwMcitOwKujGAw/o.jpg,https://www.yelp.com/biz/pineda-tacos-plus-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.948541,-93.270848,"330 E Lake St Minneapolis, MN 55408",(612) 823-2222,['Mexican'],['delivery'],4.5,16
651,Q_JMqUFOco1zMQES8WvzvA,Crystal Café & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/D12Ys2IgR6p0rZWx8N9Rcg/o.jpg,https://www.yelp.com/biz/crystal-caf%C3%A9-and-grill-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,45.0078506,-93.3593979,"2732 Douglas Dr N Minneapolis, MN 55422",(763) 595-0655,"['Breakfast & Brunch', 'American (Traditional)']",['delivery'],3.5,45
652,dc5ePhv-hObvrYG9cSQg4Q,Grass Roots Gourmet,https://s3-media2.fl.yelpcdn.com/bphoto/XEG09AYM3a15Q5Xd3SAQGA/o.jpg,https://www.yelp.com/biz/grass-roots-gourmet-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9484849,-93.2610135,"920 E Lake St Minneapolis, MN 55407",(612) 871-6947,"['Cheese Shops', 'Meat Shops', 'Delis']",[],5.0,9
653,YBHYFjX9K5vZZG9baPRm9A,Porter Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/snmvUjk4BJOGevZIAXpe6Q/o.jpg,https://www.yelp.com/biz/porter-cafe-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9803943182853,-93.2610803470016,"428 S 2nd St Minneapolis, MN 55401",(612) 249-5503,"['Cafes', 'Breakfast & Brunch']",[],4.5,15
654,2k6qCM--anK0eV3CrkaiRw,China Wok,https://s3-media4.fl.yelpcdn.com/bphoto/6pUXbIruiwAmApL3WSVHxQ/o.jpg,https://www.yelp.com/biz/china-wok-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9517822265625,-93.2333679199219,"2800 27th Ave S Minneapolis, MN 55406",(612) 722-3151,['Chinese'],"['pickup', 'delivery']",3.5,66
655,dB4wymB6yaLXC9t1VXZN7Q,Atlas Grill,https://s3-media3.fl.yelpcdn.com/bphoto/5A2VDuRa1h3vEqvYxpHjig/o.jpg,https://www.yelp.com/biz/atlas-grill-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.977398,-93.268028,"200 S 6th St Ste 175 Minneapolis, MN 55402",(612) 332-4200,"['Greek', 'Mediterranean', 'Venues & Event Spaces']",['delivery'],3.5,36
656,ki0OAKTRUPueCk8EfJH1Sg,Tavola Italian Kitchen & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/zCP5IqYnGJ1iFzYlPMCPLg/o.jpg,https://www.yelp.com/biz/tavola-italian-kitchen-and-bar-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.97226,-93.26633,"823 S 5th Ave Minneapolis, MN 55404",(612) 389-2299,"['Italian', 'Bars']",[],3.0,57
657,eG5hVbO4rG-UxmgakoXUMg,Kwan's Chinese Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/z5vmQZs12SqNgE85onXtHw/o.jpg,https://www.yelp.com/biz/kwans-chinese-cuisine-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.90458,-93.30904,"5412 Penn Ave S Minneapolis, MN 55419",(612) 922-3432,['Chinese'],['delivery'],3.5,45
658,3wg2mY6LwTWW7XSMGAyzgw,Darby's,https://s3-media4.fl.yelpcdn.com/bphoto/DHu-jqJZuZxxYom-JLrQkQ/o.jpg,https://www.yelp.com/biz/darbys-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9848278,-93.27631,"315 5th Ave N Minneapolis, MN 55401",(612) 746-5064,"['American (Traditional)', 'Pubs']","['pickup', 'delivery']",3.5,55
659,5dugt8MavB8fNUGakqfGyQ,A&J Fish & Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/PHPxrPKCLS28dkDgUrmWGg/o.jpg,https://www.yelp.com/biz/a-and-j-fish-and-chicken-minneapolis-3?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.94859,-93.26867,"500 E Lake St Minneapolis, MN 55408",(612) 822-1111,"['Chicken Wings', 'Fish & Chips']",['delivery'],3.5,38
660,e1jCTJNQbzjeHW_VEc7g2Q,Igrill,https://s3-media1.fl.yelpcdn.com/bphoto/wfftNvczNs9PPNWz89pOng/o.jpg,https://www.yelp.com/biz/igrill-minneapolis-2?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.97858,-93.2664,"331 2nd Ave S Minneapolis, MN 55401",(612) 403-3829,"['Indian', 'Breakfast & Brunch', 'Fast Food']","['pickup', 'delivery']",3.5,32
661,QYuSdP4zVTzoccC4cKsHsw,Jackson's Hole,https://s3-media3.fl.yelpcdn.com/bphoto/w4VyPKfP2WPIUtoCv27tNg/o.jpg,https://www.yelp.com/biz/jacksons-hole-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.98236,-93.2715,"106 N 3rd St Minneapolis, MN 55401",(612) 343-5930,"['Bars', 'American (New)', 'Tacos']","['pickup', 'delivery']",3.5,54
662,37CMb_tcV4hDVEJ0w3gMxQ,Little G's Mobile Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/KB_Cc91fSz_5X_-UjOtmSQ/o.jpg,https://www.yelp.com/biz/little-gs-mobile-pizzeria-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.88557,-93.20006,"Minneapolis, MN 55111",(612) 558-5763,"['Street Vendors', 'Pizza']",[],4.5,14
663,F-c1EaX_VyChQxr4jl-csw,China Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/UEpyrwZpvg_xV9zu_UgRQg/o.jpg,https://www.yelp.com/biz/china-kitchen-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.97927,-93.26701,"330 2nd Ave S Minneapolis, MN 55401",(612) 308-8758,['Chinese'],['delivery'],4.0,19
664,yTNw2ZdXTs3_qxdXiKafow,Bread & Pickle,https://s3-media1.fl.yelpcdn.com/bphoto/fgPEb2-2rR7v02c1MMXLyQ/o.jpg,https://www.yelp.com/biz/bread-and-pickle-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.927969113415,-93.308315735701,"4135 W Lake Harriet Pkwy Minneapolis, MN 55419",(612) 767-9009,"['American (Traditional)', 'Wine Bars', 'Beer Bar']",['delivery'],3.0,92
665,lYlS2TD0sleYjTQ6y-7N1Q,Simpls,https://s3-media4.fl.yelpcdn.com/bphoto/R_CB64uSIiL8gyQg7CfRiA/o.jpg,https://www.yelp.com/biz/simpls-minneapolis-5?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9745891,-93.2744389,"950 Nicollet Mall Ste 205 Minneapolis, MN 55403",(612) 353-4169,"['Soup', 'Coffee & Tea', 'Breakfast & Brunch']",[],5.0,9
666,mGVLaAn-3TfSjlKUbvTlLg,Pham's Rice Bowl,https://s3-media1.fl.yelpcdn.com/bphoto/9imHv5GESrEA0cAnX4nr3A/o.jpg,https://www.yelp.com/biz/phams-rice-bowl-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9484849,-93.2610135,"920 E Lake St Ste 153 Minneapolis, MN 55407",(612) 870-2622,"['Vietnamese', 'Asian Fusion', 'Chinese']","['pickup', 'delivery']",3.0,64
667,J-46xFccAmnXtfv6Ns_H3Q,Knight Cap Bar & Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/YuNP2shjHmkdk1g_CPWWfg/o.jpg,https://www.yelp.com/biz/knight-cap-bar-and-lounge-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,45.003231,-93.2618637,"1500 4th St NE Minneapolis, MN 55413",,"['Dive Bars', 'Burgers']",[],3.5,36
668,FSoCl9nWKQ3azx-LPsZPTQ,China Express,https://s3-media2.fl.yelpcdn.com/bphoto/pHXIrBYPio5_H_J2RrDKeg/o.jpg,https://www.yelp.com/biz/china-express-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.980916,-93.23579,"409 14th Ave SE Minneapolis, MN 55414",(612) 379-6374,['Chinese'],[],3.5,34
669,DLJfFVy8AMwlCxGXrNjOiQ,Turtle Bread Company,https://s3-media1.fl.yelpcdn.com/bphoto/7Lt6cIeEImkBS62aVQ_ksw/o.jpg,https://www.yelp.com/biz/turtle-bread-company-minneapolis-4?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.94131,-93.21236,"4205 E 34th St Minneapolis, MN 55406",(612) 545-5757,"['Bakeries', 'Delis', 'Sandwiches']",[],3.5,50
670,3EaXA1nq65vxFmdSTcQlAA,Lucky Dragon,https://s3-media2.fl.yelpcdn.com/bphoto/83U2A6XmPt2X6gKBKlQH6A/o.jpg,https://www.yelp.com/biz/lucky-dragon-minneapolis?adjust_creative=P1RJNSLd83EWzgeA0sG62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=P1RJNSLd83EWzgeA0sG62A,44.9697456,-93.246521,"1827 Riverside Ave Minneapolis, MN 55454",(612) 375-1690,"['Chinese', 'Buffets', 'Vietnamese']",[],3.5,47
