,googleplacesid,name,latitude,longitude,address,rating,reviews,price,icon,photos
595,ChIJVVXlUnots1IRtzbzmLSPq3A,Hideaway Burger Bar,44.9845603,-93.25419029999999,"219 SE Main St, Minneapolis, MN 55414, United States",4.2,150,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101089723303957950227"">A Google User</a>']]"
596,ChIJewTOSOIws1IRybCq0lf8Rg8,Que Viet Village House,45.0657108,-93.3253438,"6100 Brooklyn Blvd, Brooklyn Center, MN 55429, United States",4.5,762,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106385185114696207110"">Jacob</a>']]"
597,ChIJddP0u3sts1IRYvskOaHpulM,Pracna,44.9846198,-93.255388,"117 SE Main St, Minneapolis, MN 55414, United States",3.9,160,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105770186309974349847"">Pracna On Main</a>']]"
598,ChIJCRr8wEcus1IRFvUPPpVCi20,Flameburger,45.0555382,-93.24823,"4800 Central Ave NE, Minneapolis, MN 55421, United States",4.5,1460,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112361123248632104801"">Michael Tangen</a>']]"
599,ChIJ5RvcOJcys1IRj6Od8qMxN08,Potbelly Sandwich Shop,44.97618629999999,-93.2719045,"IDS Center, 80 S 8th St #210, Minneapolis, MN 55402, United States",4.2,228,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104544173861634127100"">A Google User</a>']]"
600,ChIJkbK-9tcm9ocRmfDuX4ibqhA,Beaujo's Wine Bar & Bistro,44.9127704,-93.32934859999999,"4950 France Ave S, Minneapolis, MN 55410, United States",4.3,44,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106501380803140261652"">Beaujo&#39;s Wine Bar &amp; Bistro</a>']]"
601,ChIJDZ1P7hEk9ocRei8GUKcAbk0,Tavern 23,44.8636416,-93.3275525,"7651 France Ave S, Minneapolis, MN 55435, United States",4.2,742,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103831573972905829312"">Nathan Kremer</a>']]"
602,ChIJd7EFNBIts1IRhLbIQgV_PTc,Purple Onion Café & Catering,44.9801306,-93.2376335,"1301 University Ave SE #1, Minneapolis, MN 55414, United States",4.1,370,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113258686282913553133"">Purple Onion Café and Catering</a>']]"
603,ChIJ75PlVs8l9ocRdk4zmufMKnw,Sarpino’s Pizzeria,44.8643216,-93.28878139999999,"7630 Lyndale Ave S Suite 400, Richfield, MN 55423, United States",3.5,120,2,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103681250908773131270"">Sarpinos Richfield Pizza Delivery</a>']]"
604,ChIJgSSADZcys1IRQI_-A1YQVpA,Living Room,44.9746365,-93.27182619999999,"821 S Marquette Ave, Minneapolis, MN 55402, United States",4.3,154,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117665287725187049124"">nbcamp1</a>']]"
606,ChIJ721xSfUn9ocRTr7DOp0HAfU,El Mariachi Restaurant,44.9526879,-93.27807580000001,"2728 Nicollet Ave, Minneapolis, MN 55408, United States",3.8,352,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104112058848068184951"">A Google User</a>']]"
607,ChIJyS8tyJwts1IRyACO75IKa5Q,NE Moose Bar & Grill,44.99490429999999,-93.252878,"356 Monroe St NE, Minneapolis, MN 55413, United States",4.2,990,1,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100139135790263633733"">A Google User</a>']]"
608,ChIJmVEB3dAys1IRgN0K_0flIS4,Five Guys,44.959769,-93.29391,"2300 Hennepin Ave S, Minneapolis, MN 55405, United States",4.2,685,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105778801286935597252"">Fahim Shakib</a>']]"
610,ChIJ2yzEpCQn9ocR1FuoTH0a1Q8,Penny's Coffee,44.9229624,-93.3243954,"3509 W 44th St, Minneapolis, MN 55410, United States",4.4,259,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115309795942816128658"">A Google User</a>']]"
611,ChIJszltcLYp9ocRUagosL-VDW8,Riverview Cafe,44.9344014,-93.2125362,"3753 42nd Ave S, Minneapolis, MN 55406, United States",4.5,257,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115872780156986862917"">Riverview Cafe</a>']]"
612,ChIJ-TtOW5cys1IR3X6DwOwsWgA,123 Sushi,44.9762157,-93.27184559999999,"80 S 8th St Suite 228, Minneapolis, MN 55402, United States",4.3,96,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104689070040224198163"">LiLu Funkenbusch</a>']]"
613,ChIJT89opWYts1IRrW4roCzw6Dc,WXYZ BAR,44.9765641,-93.25524689999999,"900 S Washington Ave, Minneapolis, MN 55415, United States",4.2,26,1,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115706376736935200187"">Insu Park</a>']]"
614,ChIJOcEFEbYys1IRpGYZeUh-VQY,The Wedge Table,44.9584948,-93.2782811,"2412 Nicollet Ave, Minneapolis, MN 55404, United States",4.4,427,1,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111007367766399037518"">Paul Manoppo</a>']]"
615,ChIJGdrOb4kys1IRTJvMiquCYiQ,Haiku Japanese Bistro,44.973431,-93.22933200000001,"620 Washington Ave SE, Minneapolis, MN 55414, United States",4,279,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117663061843768450700"">Mika Baer</a>']]"
616,ChIJAX8EP4Qys1IRJLH-9P8uuI0,Sawatdee,44.9778471,-93.25968639999999,"607 S Washington Ave, Minneapolis, MN 55415, United States",3.9,554,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100914432505423349548"">Sawatdee Thai Restaurant Minneapolis</a>']]"
617,ChIJDzvTDlIzs1IRyAINF_Atyc0,801 Chophouse Minneapolis,44.9757822,-93.27302159999999,"801 Nicollet Mall Suite #100, Minneapolis, MN 55402, United States",4.6,42,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111179819549088358145"">Bobby Khan</a>']]"
618,ChIJkRY-v-Ezs1IRlbbumDUxGIE,Mai Thai Restaurant,45.0251271,-93.3309215,"3839 Lakeland Ave N, Minneapolis, MN 55422, United States",4.2,282,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108848806142448425605"">Mai Thai Restaurant</a>']]"
619,ChIJOxvW52Mzs1IRHyIJRGzHODo,Bar Brava,44.99869690000001,-93.28156399999999,"1914 N Washington Ave, Minneapolis, MN 55411, United States",5,40,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106431546958708835596"">A Google User</a>']]"
620,ChIJZeZp53cts1IRSeV8CumX3T0,The Bad Waitress Northeast,44.9907848,-93.25127789999999,"700 Central Ave NE, Minneapolis, MN 55414, United States",3.9,744,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106192207407947075364"">R.E. Marshall</a>']]"
621,ChIJL65dFBEts1IRdAO_jJlhi7s,D.P. Dough Minneapolis,44.97899049999999,-93.2347278,"1501 University Ave SE #130, Minneapolis, MN 55414, United States",4.3,193,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100474388559744909348"">D.P. Dough Minneapolis</a>']]"
622,ChIJqyZT1Gkts1IRJ1ZIyb3QoBM,The Corner Bar,44.97284579999999,-93.24770009999999,"1501 S Washington Ave, Minneapolis, MN 55454, United States",4.4,401,1,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102865312375802915550"">The Corner Bar</a>']]"
623,ChIJmaXYl5wys1IRfcAk7EEfC40,Dagwoods,44.9801963,-93.2661298,"250 2nd Ave S #210, Minneapolis, MN 55401, United States",4.5,56,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105058398746970423397"">Paul Jahn</a>']]"
624,ChIJAQG__Og1s1IR8NNVH8Xh8ho,Ichigo Tokyo Crepes,44.9412299,-93.2782891,"5 W 34th St, Minneapolis, MN 55408, United States",4.7,56,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117109559049170151388"">Jeff Storms</a>']]"
625,ChIJ0-GDE5Eys1IRlxo3Pu5DaEE,Seven Steakhouse Sushi & Rooftop,44.9779292,-93.27519579999999,"700 Hennepin Ave, Minneapolis, MN 55403, United States",3.9,1074,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105344242430788990826"">A Google User</a>']]"
627,ChIJ64CwI_wn9ocRjrsVZKmgGZE,Hamdi Restaurant,44.94861110000001,-93.26194439999999,"818 E Lake St, Minneapolis, MN 55407, United States",4.1,140,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115161603850417728115"">A Google User</a>']]"
628,ChIJo7ylxoEn9ocRcsU3gKQDJPc,Uptown Tavern & Rooftop,44.9493637,-93.2974091,"1400 Lagoon Ave, Minneapolis, MN 55408, United States",3.8,1047,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102057644703868275939"">A Google User</a>']]"
629,ChIJ8-8sa48ys1IR8Izmr5fvspM,The Office Pub & Grill,44.984575,-93.2730639,"307 N Washington Ave, Minneapolis, MN 55401, United States",4.2,190,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116439839770955827783"">The Office Pub &amp; Grill</a>']]"
630,ChIJBRixHS4v9ocRLOcx27Wf3TQ,Cocina del Barrio,44.874643,-93.22746900000001,"7150 Humphrey Drive HT-2330, Minneapolis, MN 55450, United States",3.5,454,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101587075385055751873"">A Google User</a>']]"
631,ChIJp8wywgYo9ocRCPpun3j0ULA,Tacos El Primo,44.9480638,-93.25495079999999,"1405 E Lake St, Minneapolis, MN 55407, United States",4.4,152,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102272128723884460763"">Fernando Aguilar</a>']]"
632,ChIJ49d7ZZYys1IRSQ5-gLXV4Yc,Chipotle Mexican Grill,44.9736485,-93.2753808,"1040 Nicollet Mall, Minneapolis, MN 55403, United States",4.1,634,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113529657232686012380"">Doug Brown</a>']]"
633,ChIJoaI2axous1IRGoNSF26yjK8,Amos & Amos Barbeque Restaurant,45.0411017,-93.2590821,"4000 6th St NE, Columbia Heights, MN 55421, United States",4.3,180,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106152039851667415779"">Ron P</a>']]"
634,ChIJeyz_y5Qys1IRDYxEjil3v0U,Davanni's Pizza & Hot Hoagies,44.9748639,-93.2806389,"1242 Hennepin Ave, Minneapolis, MN 55403, United States",4.1,373,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106972784178424424388"">Noah Lucas</a>']]"
635,ChIJ5YzPoRgts1IR6j5GEiUkxAw,Naf Naf Grill,44.9733889,-93.2265056,"856 SE Washington Ave, Minneapolis, MN 55414, United States",4.3,264,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111926981863749876569"">Spencer Fricke</a>']]"
636,ChIJFeMLn5gys1IR6nWPKmsT_O0,Tavola Italian Kitchen + Bar,44.9721736,-93.26674279999999,"823 S 5th Ave, Minneapolis, MN 55404, United States",4.2,123,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114466150578530808220"">A Google User</a>']]"
637,ChIJj_H0Rg0m9ocR5p8re8dY7bM,Vina Vietnamese Restaurant,44.886898,-93.277683,"6401 Nicollet Ave, Richfield, MN 55423, United States",4.2,266,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117696470023491276608"">Morgan Atchison</a>']]"
638,ChIJIRZyf5Ays1IRH_M3ZVdHJac,The Pourhouse,44.97953,-93.27182499999999,"10 S 5th St #11, Minneapolis, MN 55402, United States",3.7,1074,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101865304961301224879"">The Pourhouse</a>']]"
639,ChIJFYKwfC8n9ocRWcG8vJMDa2U,Great Wall Chinese Restaurant,44.9208333,-93.32861109999999,"4515 France Ave S, Minneapolis, MN 55410, United States",3.8,193,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106439523980699901563"">laura holmbeck</a>']]"
640,ChIJV43TK3kts1IREymfY79D2Oc,Red's Savoy Pizza,44.9885021,-93.25702020000001,"18 University Ave NE, Minneapolis, MN 55413, United States",4.3,98,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117311882608109663733"">Tom Lenarz</a>']]"
642,ChIJbYkTbsIn9ocRaPMifKwZ6Ks,Seward Community Co-op - Friendship Store,44.9339224,-93.27182379999999,"317 E 38th St, Minneapolis, MN 55409, United States",4.6,694,2,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105989860822533604720"">Seward Community Co-op - Friendship Store</a>']]"
643,ChIJa368TmYm9ocR7U4-m87iTjI,Patrick's Bakery & Cafe,44.89391149999999,-93.2893941,"6010 Lyndale Ave S, Minneapolis, MN 55419, United States",4.1,37,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117165896335891892907"">Jihyeon Lee</a>']]"
644,ChIJzS-m25Ays1IRnrW1z3E0nSE,The Salad Bar,44.9774497,-93.27311549999999,"Skyway Kiosk, 40 South 7th Street City Center, Minneapolis, MN 55402, United States",4.8,34,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/110851985158945382619"">The Salad Bar</a>']]"
645,ChIJAQDAnJoys1IRAeAX1e2tDJw,Hibachi Daruma,44.9746625,-93.27247799999999,"820 S Marquette Ave, Minneapolis, MN 55402, United States",4.8,58,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113348337862575792388"">A Google User</a>']]"
646,ChIJoeUKnJsys1IR8obYhj9EaqQ,Andrea Pizza,44.9763008,-93.2682633,"225 South 6th St, Minneapolis, MN 55402, United States",4.7,72,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113155727173091539469"">Nick Halverson SB</a>']]"
647,ChIJU6yOK8k2s1IRsRf4NrhDMis,Big Louie's Bar and Grill,45.04851499999999,-93.35780899999999,"5216 W Broadway Ave, Minneapolis, MN 55429, United States",4.3,964,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/116839042777214736333"">Dean F</a>']]"
648,ChIJk4z6iZ0ys1IRdTef-wSPeJ8,Hop21 Ping Pong Bar,44.9785241,-93.2609409,"501 Washington Avenue South Underground, Minneapolis, MN 55415, United States",4.4,192,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108740285112063464906"">Hop21 Table Tennis Club &amp; Bar</a>']]"
649,ChIJnzXi2FUzs1IRU5jdeSlV25A,Cargo Food Authority,44.9797951,-93.2755129,"600 N 1st Ave, Minneapolis, MN 55403, United States",4.2,115,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107013575681333693885"">A Google User</a>']]"
650,ChIJKcT_fpkys1IRa-I1B8mI8Gk,Atlas Grill & Clubroom,44.9768276,-93.2670095,"200 South 6th St, Minneapolis, MN 55402, United States",4.3,150,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102935707302830364039"">Garrio Harrison</a>']]"
651,ChIJGaIlZhM0s1IRiFLe9qIxtPA,Crystal Cafe & Grill,45.0080452,-93.35939019999999,"2732 Douglas Dr N, Minneapolis, MN 55422, United States",4.3,423,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117344092112940634861"">Julie</a>']]"
652,ChIJGZ4G0_0n9ocRhnKoZSVLGec,Grass Roots Gourmet,44.9486757,-93.26074109999999,"920 E Lake St # 130, Minneapolis, MN 55407, United States",4,5,1,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112615817510047675692"">Don MacLeod</a>']]"
653,ChIJb7XvoGIts1IRdf3ytlJhWBw,Porter Cafe,44.9805713,-93.2613204,"428 S 2nd St, Minneapolis, MN 55401, United States",4.4,24,1,https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112595191604898515629"">A Google User</a>']]"
654,ChIJd7UCKyEo9ocR3FU75oRoqYw,China Wok,44.951809,-93.23335399999999,"2800 27th Ave S, Minneapolis, MN 55406, United States",3.8,172,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/100752638457191093372"">Chen Zc</a>']]"
655,ChIJFTEkHvAm9ocRLglQtHT8UpI,Kwan's Chinese Cuisine on Penn,44.904613,-93.30895799999999,"5412 Penn Ave S, Minneapolis, MN 55419, United States",4.1,108,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106431171581235172339"">Yuriy Gula</a>']]"
656,ChIJxxyJIsszs1IRITE_kzYPgaA,SOUL BOWL,44.9850511,-93.27759720000002,"520 N 4th St, Minneapolis, MN 55401, United States",4.8,21,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112062755735786584417"">A Google User</a>']]"
657,ChIJdxwFrvAn9ocRPmJoMJ0jO_Q,A & J Fish & Chicken Inc.,44.948647,-93.268524,"500 E Lake St, Minneapolis, MN 55408, United States",4.1,665,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101104869772922490806"">A Google User</a>']]"
658,ChIJz2MysM4p9ocRrHQM5GQrOn4,Turtle Bread,44.94132,-93.212354,"4205 E 34th St, Minneapolis, MN 55406, United States",4.5,256,2,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/103721415397737726598"">Thomas Van Wylen</a>']]"
659,ChIJGQ7XhZsys1IR4EUDviwLaoE,IGRILL,44.9786607,-93.26649669999999,"331 2nd Ave S #206, Minneapolis, MN 55401, United States",4.4,332,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/105128780138193379482"">pratheep kumar reddy Yaddala</a>']]"
660,ChIJ3xI-XoUys1IR7YAsKufr344,Jackson's Hole Bar & Grill,44.9822398,-93.27142599999999,"106 N 3rd St, Minneapolis, MN 55401, United States",4.2,247,1,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101384006529315121341"">Jackson&#39;s Hole Bar &amp; Grill</a>']]"
662,ChIJoeUKnJsys1IRu74dEeNjsis,China Kitchen,44.9792583,-93.2669153,"330 2nd Ave S, Minneapolis, MN 55401, United States",4.8,181,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/102935707302830364039"">Garrio Harrison</a>']]"
663,ChIJu4JMrmwus1IRALgnVHbNJFc,Jimmy's Pro Billiards,45.0421209,-93.24765959999999,"4040 Central Ave NE, Columbia Heights, MN 55421, United States",4.2,416,1,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,"[['<a href=""https://maps.google.com/maps/contrib/111966875920485596878"">Slsclimbhgts Minneapolis</a>']]"
664,ChIJIV1Zu44ys1IR2XOYojXe-mk,Darby's Pub & Grill,44.9847259,-93.2756939,"315 N 5th Ave, Minneapolis, MN 55401, United States",4.1,263,1,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107670642169029603916"">Darby&#39;s Pub &amp; Grill</a>']]"
665,ChIJ16hZfBgts1IR4h7jHLp8vuQ,Sally's Saloon,44.973503,-93.228478,"700 SE Washington Ave, Minneapolis, MN 55414, United States",4,479,2,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/101514062191758442981"">Andy Glowaty</a>']]"
666,ChIJ_X0U1fAn9ocRuS-x-YJ3Bsk,Pineda Tacos Plus,44.9485178,-93.2708883,"330 E Lake St, Minneapolis, MN 55408, United States",4.6,510,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113191005934975259397"">Jose Gomez</a>']]"
667,ChIJ3Ytf8pYys1IRD9DB9cb70W0,Simpls,44.9746816,-93.27448629999999,"950 Nicollet Mall #205, Minneapolis, MN 55403, United States",5,14,1,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104508757805751293784"">Jim Steffel</a>']]"
668,ChIJGZ4G0_0n9ocRX7lMzjKFTgo,Pham's Rice Bowl,44.9486757,-93.26074109999999,"920 E Lake St, Minneapolis, MN 55407, United States",3.7,43,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/113100355490185193575"">Banle Gaar</a>']]"
669,ChIJd46WjREts1IRGqUr0mE99jI,China Express,44.9809118,-93.23578859999999,"409 14th Ave SE, Minneapolis, MN 55414, United States",3.8,96,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/109556311352242613017"">Grant Simons</a>']]"
670,ChIJ3YSDxkMts1IRCZip6ljfkrI,Lucky Dragon Restaurant,44.9695354,-93.2460053,"1827 Riverside Ave, Minneapolis, MN 55454, United States",4,120,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/108289418014505867231"">Kate Wetherille</a>']]"
671,ChIJU04v8Dczs1IRnaPWySgaxHY,Breakfast Bar Of Minnesota,44.9814577,-93.2719309,"319 N 1st Ave N, Minneapolis, MN 55401, United States",4.3,145,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106460714232944955137"">Nakeya Richardson</a>']]"
672,ChIJtbFBgBon9ocRKgD49VeY9Qc,Bread & Pickle,44.927901,-93.30824729999999,"4135 W Lake Harriet Pkwy, Minneapolis, MN 55410, United States",4.2,178,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/107410170650617006464"">K. L.</a>']]"
673,ChIJez650Jsys1IR1iK4vvRtEe0,Good to Go,44.977036,-93.268035,"200 South 6th St, Minneapolis, MN 55402, United States",4.2,50,1,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104508757805751293784"">Jim Steffel</a>']]"
674,ChIJQ3UcrdQn9ocRD_FcBXAc3S8,Pizza Biga,44.9163688,-93.26286139999999,"4762 Chicago Ave, Minneapolis, MN 55407, United States",4.7,70,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/117696470023491276608"">Morgan Atchison</a>']]"
675,ChIJ-Y5LBoUts1IRtqUkJ6CZKoU,Cali's Vietnamese Restaurant,44.998591,-93.25567029999999,"648 Broadway St NE, Minneapolis, MN 55413, United States",3.9,264,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/114584675382863910709"">Kaley Dunlap</a>']]"
676,ChIJUYDUpYkts1IRb-wBqFNin8I,Knight Cap Bar Lounge,45.0032356,-93.26176,"1500 4th St NE, Minneapolis, MN 55413, United States",4.4,246,1,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[['<a href=""https://maps.google.com/maps/contrib/104500692528612036813"">Luis Sacta</a>']]"
677,ChIJlVWSqIIxs1IRHLqy7hSfJlE,Emily's FM Cafe,45.0356495,-93.30801079999999,"2124 N 44th Ave, Minneapolis, MN 55412, United States",4.5,442,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115821366195629169604"">A Google User</a>']]"
678,ChIJL65dFBEts1IRwnYznnDS0_s,Ichiddo Ramen,44.979022,-93.23456499999999,"1501 University Ave SE #130, Minneapolis, MN 55414, United States",4.3,203,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[['<a href=""https://maps.google.com/maps/contrib/106369827263243566224"">Javi Arji</a>']]"
679,ChIJyeMTVpg2s1IRnDItB6DuCiY,New Hope Bowl,45.0319307,-93.37076689999999,"7107 42nd Ave N, Minneapolis, MN 55427, United States",4.3,537,1,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,"[['<a href=""https://maps.google.com/maps/contrib/115190299825291251081"">New Hope Bowl</a>']]"
680,ChIJSxJsKk4ys1IRHgzZYZtmhEU,Breaking Bread Café,44.9993442,-93.2960969,"1210 W Broadway Ave, Minneapolis, MN 55411, United States",4.5,365,1,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,"[['<a href=""https://maps.google.com/maps/contrib/112333868847701505894"">Breaking Bread Foods</a>']]"
